admin0,GID_1,AAD,PMD_10,PMD_25,PMD_50,PMD_100,scenario,year
DZA,DZA.28_1,2515.814,11339.934,17636.852,21452.818,24729.02,optimistic,2100
DZA,DZA.31_1,190.854,1016.846,1227.168,1322.542,1363.173,optimistic,2100
DZA,DZA.32_1,406.64,1841.036,2836.928,3455.229,3995.51,optimistic,2100
DZA,DZA.33_1,415.295,1746.757,3098.263,3774.346,4120.15,optimistic,2100
DZA,DZA.34_1,1271.212,6097.591,8697.669,10098.097,11158.438,optimistic,2100
DZA,DZA.35_1,2861.977,13165.676,20122.561,24077.234,25896.235,optimistic,2100
DZA,DZA.36_1,715.598,3300.659,5024.124,5952.147,6552.428,optimistic,2100
DZA,DZA.38_1,1095.863,4718.087,8104.134,9598.972,10790.929,optimistic,2100
DZA,DZA.39_1,1839.3,8328.552,13020.075,15728.425,17107.323,optimistic,2100
DZA,DZA.40_1,1484.625,7493.734,10281.561,10784.657,10829.619,optimistic,2100
DZA,DZA.37_1,4186.644,19331.855,29057.191,34931.656,39253.735,optimistic,2100
DZA,DZA.41_1,69.127,316.7,479.72,580.783,665.216,optimistic,2100
DZA,DZA.43_1,3070.017,14072.489,21260.828,25777.593,29678.317,optimistic,2100
DZA,DZA.44_1,12.586,69.292,80.816,80.816,80.816,optimistic,2100
DZA,DZA.45_1,30.091,15.541,290.327,519.848,652.67,optimistic,2100
DZA,DZA.46_1,601.27,2701.159,4201.796,5154.426,5999.417,optimistic,2100
DZA,DZA.47_1,731.972,1516.204,5465.15,11111.502,13951.512,optimistic,2100
DZA,DZA.48_1,547.599,937.731,5570.408,7218.222,8664.484,optimistic,2100
DZA,DZA.42_1,499.569,2410.74,3432.514,3961.346,4196.748,optimistic,2100
DZA,DZA.4_1,0,0,0,0,0,optimistic,2100
DZA,DZA.1_1,705.672,4103.41,4219.008,4219.012,4219.013,pessimistic,2100
DZA,DZA.5_1,1616.195,9413.414,9600.304,9679.839,9724.481,pessimistic,2100
DZA,DZA.2_1,4063.978,23282.304,24642.113,24930.251,25145.803,pessimistic,2100
DZA,DZA.3_1,1091.822,5992.409,6839.252,7213.399,7474.324,pessimistic,2100
DZA,DZA.6_1,4688.047,25524.639,29432.371,31435.418,32958,pessimistic,2100
DZA,DZA.9_1,1333.574,7471.043,8296.417,8460.298,8540.719,pessimistic,2100
DZA,DZA.10_1,260.094,1439.16,1652.411,1667.186,1673.737,pessimistic,2100
DZA,DZA.11_1,2660.012,14846.518,16663.252,16895.998,17091.014,pessimistic,2100
DZA,DZA.12_1,4219.782,23034.833,26984.256,27889.139,27914.569,pessimistic,2100
DZA,DZA.13_1,961.894,4735.88,6632.741,7368.298,7563.078,pessimistic,2100
DZA,DZA.7_1,162.64,938.814,980.403,984.538,985.181,pessimistic,2100
DZA,DZA.8_1,1139.384,5620.98,7746.455,8736.648,9269.506,pessimistic,2100
DZA,DZA.14_1,2084.401,11843.22,12824.595,12903.167,12903.167,pessimistic,2100
DZA,DZA.15_1,1330.94,7747.473,7945.606,7945.606,7945.606,pessimistic,2100
DZA,DZA.16_1,2088.26,11651.561,12902.474,13433.951,13832.592,pessimistic,2100
DZA,DZA.17_1,283.162,1621.009,1714.036,1743.169,1763.66,pessimistic,2100
DZA,DZA.18_1,558.522,3174.144,3406.581,3483.037,3518.37,pessimistic,2100
DZA,DZA.19_1,1619.288,8706.101,10391.212,11100.979,11100.979,pessimistic,2100
DZA,DZA.20_1,910.392,4950.276,5797.986,6108.525,6127.464,pessimistic,2100
DZA,DZA.21_1,2213.517,12844.644,13272.182,13272.182,13272.182,pessimistic,2100
DZA,DZA.22_1,13.083,76.113,78.17,78.17,78.17,pessimistic,2100
DZA,DZA.23_1,3589.374,20501.078,21780.525,22230.886,22342.754,pessimistic,2100
DZA,DZA.24_1,925.033,5185.197,5775.815,5840.978,5866.139,pessimistic,2100
DZA,DZA.25_1,895.512,4837.144,5684.311,6086.972,6268.573,pessimistic,2100
DZA,DZA.26_1,3523.117,19580.46,22081.551,22704.14,22772.669,pessimistic,2100
DZA,DZA.27_1,3117.681,18224.681,18462.529,18557.042,18557.06,pessimistic,2100
DZA,DZA.29_1,2248.622,12472.466,14106.503,14486.735,14738.048,pessimistic,2100
DZA,DZA.30_1,2838.792,16160.377,17302.02,17664.483,17738.33,pessimistic,2100
DZA,DZA.28_1,5482.62,30472.419,34322.903,35222.646,35800.951,pessimistic,2100
DZA,DZA.31_1,233.948,1375.906,1376.54,1376.542,1376.542,pessimistic,2100
DZA,DZA.32_1,893.03,4788.899,5726.223,6148.609,6211.866,pessimistic,2100
DZA,DZA.33_1,652.943,3596.998,4130.736,4267.115,4267.117,pessimistic,2100
DZA,DZA.34_1,1908.788,10828.358,11761.496,11843.601,11862.073,pessimistic,2100
DZA,DZA.35_1,4973.516,28753.726,29973.465,29973.487,29973.491,pessimistic,2100
DZA,DZA.36_1,1138.115,6688.528,6703.74,6703.745,6703.746,pessimistic,2100
DZA,DZA.38_1,2439.912,13825.373,15027.636,15208.988,15208.989,pessimistic,2100
DZA,DZA.39_1,2845.304,15823.867,18002.743,18089.896,18100.931,pessimistic,2100
DZA,DZA.40_1,1841.305,10798.278,10878.238,10878.255,10878.259,pessimistic,2100
DZA,DZA.37_1,7596.435,42669.191,46869.551,48290.064,48893.228,pessimistic,2100
DZA,DZA.41_1,115.752,617.154,761.547,785.343,786.751,pessimistic,2100
DZA,DZA.43_1,6316.758,35643.006,39129.951,39567.971,39590.011,pessimistic,2100
DZA,DZA.44_1,13.739,80.816,80.816,80.816,80.816,pessimistic,2100
DZA,DZA.45_1,151.131,766.508,1027.024,1096.437,1147.025,pessimistic,2100
DZA,DZA.46_1,1259.332,7084.351,7869.953,7869.953,7869.953,pessimistic,2100
DZA,DZA.47_1,3605.855,18069.482,23958.072,27344.105,29370.192,pessimistic,2100
DZA,DZA.48_1,2562.693,13741.758,16673.495,17263.073,17631.584,pessimistic,2100
DZA,DZA.42_1,727.444,4178.215,4417.208,4431.152,4431.153,pessimistic,2100
DZA,DZA.4_1,0,0,0,0,0,pessimistic,2100
ECU,ECU.1_1,19.053,20.254,50.362,438.917,623.521,current,2020
ECU,ECU.2_1,14.519,15.606,39.997,329.635,476.57,current,2020
ECU,ECU.3_1,3.347,3.631,8.877,76.951,108.954,current,2020
ECU,ECU.4_1,5.578,5.743,15.216,127.24,184.989,current,2020
ECU,ECU.5_1,18.416,19.146,48.702,424.573,606.199,current,2020
ECU,ECU.6_1,15.384,16.651,42.503,348.868,504.155,current,2020
ECU,ECU.7_1,26.831,27.486,71.783,619.286,882.489,current,2020
ECU,ECU.8_1,32.376,32.491,83.532,752.867,1072.831,current,2020
ECU,ECU.10_1,117.324,119.134,312.757,2708.277,3873.449,current,2020
ECU,ECU.11_1,10.268,11.005,28.243,233.29,337.238,current,2020
ECU,ECU.12_1,15.47,16.232,41.611,354.489,509.247,current,2020
ECU,ECU.13_1,91.065,97.747,251.442,2065.781,2991.698,current,2020
ECU,ECU.14_1,106.075,107.623,274.576,2463.872,3505.196,current,2020
ECU,ECU.15_1,7.197,7.617,19.301,165.029,236.273,current,2020
ECU,ECU.16_1,4.435,4.506,11.541,102.875,146.562,current,2020
ECU,ECU.17_1,5.177,5.392,13.485,119.921,170.009,current,2020
ECU,ECU.18_1,2.009,2.051,5.169,46.751,66.225,current,2020
ECU,ECU.19_1,20.36,20.905,54.678,467.081,674.031,current,2020
ECU,ECU.20_1,17.733,17.34,44.433,416.588,588.983,current,2020
ECU,ECU.21_1,22.094,22.892,59.872,505.061,730.842,current,2020
ECU,ECU.22_1,8.598,9.043,23.126,197.01,282.872,current,2020
ECU,ECU.23_1,10.242,10.383,25.854,239.818,337.33,current,2020
ECU,ECU.24_1,6.374,6.586,16.796,147.126,210.094,current,2020
ECU,ECU.9_1,0,0,0,0,0,current,2020
ECU,ECU.1_1,18.079,13.969,116.106,342.927,517.977,optimistic,2050
ECU,ECU.2_1,59.475,156.315,508.445,720.392,909.816,optimistic,2050
ECU,ECU.3_1,7.849,18.023,57.262,113.372,148.873,optimistic,2050
ECU,ECU.4_1,18.058,68.498,126.024,177.599,261.53,optimistic,2050
ECU,ECU.5_1,87.344,320.699,675.44,904.21,1017.28,optimistic,2050
ECU,ECU.6_1,26.466,98.254,207.515,258.594,316.837,optimistic,2050
ECU,ECU.7_1,60.015,75.239,486.666,970.942,1360.534,optimistic,2050
ECU,ECU.8_1,111.636,206.031,1020.307,1529.034,1963.953,optimistic,2050
ECU,ECU.10_1,206.371,95.413,1586.594,3820.03,5696.57,optimistic,2050
ECU,ECU.11_1,41.808,100.741,381.767,510.266,625.772,optimistic,2050
ECU,ECU.12_1,62.013,225.875,487.035,625.372,743.659,optimistic,2050
ECU,ECU.13_1,264.971,205.707,2574.584,4223.157,5695.394,optimistic,2050
ECU,ECU.14_1,203.34,119.319,1732.106,3587.818,5036.702,optimistic,2050
ECU,ECU.15_1,6.781,9.364,39.06,116.744,194.733,optimistic,2050
ECU,ECU.16_1,1.314,1.304,4.548,25.886,48.4,optimistic,2050
ECU,ECU.17_1,0.544,0.147,4.029,8.872,19.109,optimistic,2050
ECU,ECU.18_1,0.106,0,0.446,2.343,4.142,optimistic,2050
ECU,ECU.19_1,49.867,32.489,480.704,810.717,1117.562,optimistic,2050
ECU,ECU.20_1,59.028,34.137,612.259,955.85,1200.721,optimistic,2050
ECU,ECU.21_1,57.211,40.631,570.336,909.53,1214.428,optimistic,2050
ECU,ECU.22_1,1.248,0,7.252,17.08,61.656,optimistic,2050
ECU,ECU.23_1,21.652,45.075,192.104,289.456,367.118,optimistic,2050
ECU,ECU.24_1,4.252,6.465,22.849,64.581,139.995,optimistic,2050
ECU,ECU.9_1,0,0,0,0,0,optimistic,2050
ECU,ECU.1_1,2.278,0.461,13.01,47.108,76.974,pessimistic,2050
ECU,ECU.2_1,33.326,109.49,245.203,385.727,485.39,pessimistic,2050
ECU,ECU.3_1,1.787,4.222,10.186,28.636,38.473,pessimistic,2050
ECU,ECU.4_1,15.054,60.715,105.919,138.014,198.582,pessimistic,2050
ECU,ECU.5_1,62.242,219.915,455.122,654.44,895.691,pessimistic,2050
ECU,ECU.6_1,18.226,43.304,146.688,241.272,320.316,pessimistic,2050
ECU,ECU.7_1,19.988,50.126,105.629,211.175,652.715,pessimistic,2050
ECU,ECU.8_1,116.271,164.88,1093.36,1714.273,2176.323,pessimistic,2050
ECU,ECU.10_1,51.851,10.503,230.558,868.601,2420.672,pessimistic,2050
ECU,ECU.11_1,55.345,213.934,410.728,545.812,660.67,pessimistic,2050
ECU,ECU.12_1,43.59,149.699,340.026,466.671,568.579,pessimistic,2050
ECU,ECU.13_1,49.601,72.423,230.477,849.538,1614.925,pessimistic,2050
ECU,ECU.14_1,129.415,46.169,834.474,2462.255,4217.424,pessimistic,2050
ECU,ECU.15_1,6.299,8.803,50.466,100.511,139.006,pessimistic,2050
ECU,ECU.16_1,0.747,0.904,3.232,9.61,33.545,pessimistic,2050
ECU,ECU.17_1,0.918,0.105,3.086,12.057,54.332,pessimistic,2050
ECU,ECU.18_1,0.007,0,0.03,0.14,0.256,pessimistic,2050
ECU,ECU.19_1,21.212,14.43,74.937,438.278,800.565,pessimistic,2050
ECU,ECU.20_1,8.869,0.954,24.664,164.078,450.535,pessimistic,2050
ECU,ECU.21_1,25.948,18.538,136.611,508.734,845.531,pessimistic,2050
ECU,ECU.22_1,1.519,0.144,5.136,26.384,77.187,pessimistic,2050
ECU,ECU.23_1,5.626,21.089,41.043,57.593,72.389,pessimistic,2050
ECU,ECU.24_1,1.309,2.697,7.534,18.649,36.526,pessimistic,2050
ECU,ECU.9_1,0,0,0,0,0,pessimistic,2050
ECU,ECU.1_1,13.477,14.604,56.558,274.036,427.337,optimistic,2100
ECU,ECU.2_1,40.714,134.214,311.308,413.967,656.051,optimistic,2100
ECU,ECU.3_1,4.895,8.545,30.006,84.031,115.954,optimistic,2100
ECU,ECU.4_1,19.174,75.292,128.289,192.776,265.736,optimistic,2100
ECU,ECU.5_1,91.167,360.898,688.247,883.848,987.053,optimistic,2100
ECU,ECU.6_1,18.772,55.389,158.993,210.333,266.666,optimistic,2100
ECU,ECU.7_1,21.685,47.222,115.484,259.355,715.661,optimistic,2100
ECU,ECU.8_1,37.744,22.899,281.907,617.736,1182.32,optimistic,2100
ECU,ECU.10_1,55.715,9.088,182.147,879.039,2993.942,optimistic,2100
ECU,ECU.11_1,43.705,119.759,382.12,511.091,622.293,optimistic,2100
ECU,ECU.12_1,61.361,239.991,443.62,605.846,750.042,optimistic,2100
ECU,ECU.13_1,78.846,71.407,258.586,1483.772,3168.66,optimistic,2100
ECU,ECU.14_1,54.755,6.728,182.379,850.895,2976.917,optimistic,2100
ECU,ECU.15_1,6.669,9.64,29.531,128.471,195.475,optimistic,2100
ECU,ECU.16_1,0.882,1.284,6.024,9.484,32.267,optimistic,2100
ECU,ECU.17_1,0.743,0.056,2.893,13.831,34.491,optimistic,2100
ECU,ECU.18_1,0.086,0,0.048,2.163,4.117,optimistic,2100
ECU,ECU.19_1,10.94,5.716,53.679,125.88,570.338,optimistic,2100
ECU,ECU.20_1,21.629,5.946,127.004,450.19,694.998,optimistic,2100
ECU,ECU.21_1,11.874,5.613,44.312,165.958,622.104,optimistic,2100
ECU,ECU.22_1,2.079,0.561,9.311,20.657,123.755,optimistic,2100
ECU,ECU.23_1,15.356,44.506,73.314,244.31,308.657,optimistic,2100
ECU,ECU.24_1,4.931,6.001,21.33,102.188,143.39,optimistic,2100
ECU,ECU.9_1,0,0,0,0,0,optimistic,2100
ECU,ECU.1_1,45.489,67.822,420.817,665.536,856.287,pessimistic,2100
ECU,ECU.2_1,76.774,370.338,531.072,602.63,644.478,pessimistic,2100
ECU,ECU.3_1,13.404,32.8,120.051,164.688,202.801,pessimistic,2100
ECU,ECU.4_1,56.189,255.583,408.702,460.455,507.341,pessimistic,2100
ECU,ECU.5_1,158.461,773.463,1093.624,1211.352,1314.266,pessimistic,2100
ECU,ECU.6_1,91.188,367.549,675.459,881.956,977.526,pessimistic,2100
ECU,ECU.7_1,30.678,147.481,190.622,230.707,369.052,pessimistic,2100
ECU,ECU.8_1,44.72,32.047,372.929,680.694,1298.38,pessimistic,2100
ECU,ECU.10_1,15.905,7.563,109.584,299.778,476.932,pessimistic,2100
ECU,ECU.11_1,139.028,763.836,877.264,910.576,934.267,pessimistic,2100
ECU,ECU.12_1,140.692,716.41,906.709,1053.084,1172.101,pessimistic,2100
ECU,ECU.13_1,27.489,56.969,172.484,259.793,969.707,pessimistic,2100
ECU,ECU.14_1,21.359,1.733,108.719,283.391,1116.861,pessimistic,2100
ECU,ECU.15_1,29.929,115.776,227.402,290.575,344.402,pessimistic,2100
ECU,ECU.16_1,5.133,6.088,44.226,83.322,108.876,pessimistic,2100
ECU,ECU.17_1,2.353,1.718,7.159,48.499,92.538,pessimistic,2100
ECU,ECU.18_1,0.006,0,0.01,0.126,0.312,pessimistic,2100
ECU,ECU.19_1,26.155,94.165,199.673,265.444,344.238,pessimistic,2100
ECU,ECU.20_1,1.016,0,3.91,22.008,41.92,pessimistic,2100
ECU,ECU.21_1,5.525,1.631,24.031,123.433,193.154,pessimistic,2100
ECU,ECU.22_1,13.558,41.697,90.257,171.38,235.064,pessimistic,2100
ECU,ECU.23_1,41.288,136.109,327.441,451.81,554.368,pessimistic,2100
ECU,ECU.24_1,9.71,36.896,59.424,111.43,141.448,pessimistic,2100
ECU,ECU.9_1,0,0,0,0,0,pessimistic,2100
EGY,EGY.1_1,53.908,22.587,122.261,1359.123,1957.646,current,2020
EGY,EGY.2_1,6.681,2.464,15.046,169.008,245.253,current,2020
EGY,EGY.3_1,0,0,0,0,0,current,2020
EGY,EGY.4_1,17.663,7.368,38.58,448.298,641.742,current,2020
EGY,EGY.6_1,77.765,31.397,175.786,1962.505,2834.381,current,2020
EGY,EGY.7_1,142.368,66.302,324.574,3578.261,5118.997,current,2020
EGY,EGY.8_1,1.877,0.694,4.201,47.537,68.866,current,2020
EGY,EGY.9_1,21.567,9.927,49.111,542.19,776.642,current,2020
EGY,EGY.10_1,5.299,1.956,12.218,133.458,194.57,current,2020
EGY,EGY.11_1,3.279,1.498,7.608,82.15,118.185,current,2020
EGY,EGY.14_1,0,0,0,0,0,current,2020
EGY,EGY.15_1,21.689,9.143,48.902,547.277,787.267,current,2020
EGY,EGY.16_1,0,0,0,0,0,current,2020
EGY,EGY.17_1,41.686,18.773,94.701,1049.139,1503.78,current,2020
EGY,EGY.19_1,23.665,9.621,54.146,595.839,861.984,current,2020
EGY,EGY.20_1,63.001,27.95,141.269,1590.2,2275.16,current,2020
EGY,EGY.21_1,0.332,0.134,0.761,8.356,12.099,current,2020
EGY,EGY.22_1,9.212,3.77,20.93,232.231,335.36,current,2020
EGY,EGY.23_1,215.57,82.966,482.318,5455.529,7886.992,current,2020
EGY,EGY.24_1,47.929,20.499,106.338,1212.544,1737.425,current,2020
EGY,EGY.25_1,0.339,0.129,0.76,8.582,12.412,current,2020
EGY,EGY.26_1,49.763,19.864,111.047,1259.105,1815.26,current,2020
EGY,EGY.13_1,0,0,0,0,0,current,2020
EGY,EGY.12_1,0,0,0,0,0,current,2020
EGY,EGY.27_1,0,0,0,0,0,current,2020
EGY,EGY.5_1,0,0,0,0,0,current,2020
EGY,EGY.18_1,0,0,0,0,0,current,2020
EGY,EGY.1_1,560.503,2477.726,4075.801,4911.593,5146.69,optimistic,2050
EGY,EGY.2_1,43.499,188.032,295.003,409.528,470.526,optimistic,2050
EGY,EGY.3_1,0,0,0,0,0,optimistic,2050
EGY,EGY.4_1,205.474,973.746,1459.147,1657.795,1657.795,optimistic,2050
EGY,EGY.6_1,638.98,2948.378,4426.556,5317.829,6072.364,optimistic,2050
EGY,EGY.7_1,2371.995,13222.503,14928.633,15086.646,15086.646,optimistic,2050
EGY,EGY.8_1,21.294,107.725,142.087,156.916,169.944,optimistic,2050
EGY,EGY.9_1,375.933,2186.703,2230.727,2259.242,2284.884,optimistic,2050
EGY,EGY.10_1,58.032,274.189,396.536,472.79,529.593,optimistic,2050
EGY,EGY.11_1,56.716,307.859,370.435,370.435,370.435,optimistic,2050
EGY,EGY.14_1,0,0,0,0,0,optimistic,2050
EGY,EGY.15_1,305.398,1505.741,2173.005,2261.878,2266.579,optimistic,2050
EGY,EGY.16_1,0,0,0,0,0,optimistic,2050
EGY,EGY.17_1,428.947,1779.382,3186.14,3978.927,4398.463,optimistic,2050
EGY,EGY.19_1,332.822,1585.951,2390.759,2619.869,2619.869,optimistic,2050
EGY,EGY.20_1,820.001,4052.911,5752.984,6067.521,6324.017,optimistic,2050
EGY,EGY.21_1,2.339,9.73,16.957,21.56,25.651,optimistic,2050
EGY,EGY.22_1,81.975,378.028,606.634,651.229,688.26,optimistic,2050
EGY,EGY.23_1,815.131,1979.106,7599.912,9794.107,11734.18,optimistic,2050
EGY,EGY.24_1,462.046,2116.385,3342.497,3820.703,4029.316,optimistic,2050
EGY,EGY.25_1,2.688,10.132,20.258,26.829,32.744,optimistic,2050
EGY,EGY.26_1,308.383,1134.134,2457.91,3070.528,3524.24,optimistic,2050
EGY,EGY.13_1,0,0,0,0,0,optimistic,2050
EGY,EGY.12_1,0,0,0,0,0,optimistic,2050
EGY,EGY.27_1,0,0,0,0,0,optimistic,2050
EGY,EGY.5_1,0,0,0,0,0,optimistic,2050
EGY,EGY.18_1,0,0,0,0,0,optimistic,2050
EGY,EGY.1_1,601.267,2819.654,4360.956,4772.793,4940.73,pessimistic,2050
EGY,EGY.2_1,82.426,414.897,555.401,609.837,652.358,pessimistic,2050
EGY,EGY.3_1,0,0,0,0,0,pessimistic,2050
EGY,EGY.4_1,263.66,1488.618,1626.614,1657.795,1657.795,pessimistic,2050
EGY,EGY.6_1,661.294,3167.884,4515.52,5268.271,5851.952,pessimistic,2050
EGY,EGY.7_1,2404.282,13511.133,15014.24,15086.646,15086.646,pessimistic,2050
EGY,EGY.8_1,28.227,152.739,179.555,190.201,196.731,pessimistic,2050
EGY,EGY.9_1,378.81,2204.48,2248.695,2277.441,2286.576,pessimistic,2050
EGY,EGY.10_1,82.529,422.566,550.329,606.819,612.28,pessimistic,2050
EGY,EGY.11_1,61.876,359.453,370.435,370.435,370.435,pessimistic,2050
EGY,EGY.14_1,0,0,0,0,0,pessimistic,2050
EGY,EGY.15_1,332.153,1734.823,2265.927,2267.783,2267.783,pessimistic,2050
EGY,EGY.16_1,0,0,0,0,0,pessimistic,2050
EGY,EGY.17_1,539.348,2558.507,3836.955,4300.535,4400.788,pessimistic,2050
EGY,EGY.19_1,393.129,2097.386,2619.869,2619.869,2619.869,pessimistic,2050
EGY,EGY.20_1,849.719,4292.355,5855.36,6159.407,6308.117,pessimistic,2050
EGY,EGY.21_1,2.439,10.293,17.593,22.189,26.243,pessimistic,2050
EGY,EGY.22_1,91.938,451.602,645.282,688.447,719.798,pessimistic,2050
EGY,EGY.23_1,617.386,1936.759,4628.204,7532.548,8793.102,pessimistic,2050
EGY,EGY.24_1,495.417,2405.574,3449.137,3836.127,4017.187,pessimistic,2050
EGY,EGY.25_1,4.155,19.081,29.572,35.462,35.462,pessimistic,2050
EGY,EGY.26_1,278.897,1347.709,1817.221,2112.486,2918.769,pessimistic,2050
EGY,EGY.13_1,0,0,0,0,0,pessimistic,2050
EGY,EGY.12_1,0,0,0,0,0,pessimistic,2050
EGY,EGY.27_1,0,0,0,0,0,pessimistic,2050
EGY,EGY.5_1,0,0,0,0,0,pessimistic,2050
EGY,EGY.18_1,0,0,0,0,0,pessimistic,2050
EGY,EGY.1_1,583.843,2667.814,4188.836,4909.653,5131.465,optimistic,2100
EGY,EGY.2_1,70.948,345.314,488.158,549.407,590.192,optimistic,2100
EGY,EGY.3_1,0,0,0,0,0,optimistic,2100
EGY,EGY.4_1,261.922,1474.792,1617.718,1657.795,1657.795,optimistic,2100
EGY,EGY.6_1,769.41,3673.741,5222.528,6182.997,6947.449,optimistic,2100
EGY,EGY.7_1,1998.298,9471.082,14964.75,15086.646,15086.646,optimistic,2100
EGY,EGY.8_1,25.111,131.888,162.142,178.088,187.448,optimistic,2100
EGY,EGY.9_1,376.477,2189.961,2234.12,2262.525,2286.576,optimistic,2100
EGY,EGY.10_1,73.53,366.334,492.421,561.792,596.423,optimistic,2100
EGY,EGY.11_1,58.167,322.369,370.435,370.435,370.435,optimistic,2100
EGY,EGY.14_1,0,0,0,0,0,optimistic,2100
EGY,EGY.15_1,331.387,1728.379,2262.884,2267.783,2267.783,optimistic,2100
EGY,EGY.16_1,0,0,0,0,0,optimistic,2100
EGY,EGY.17_1,566.355,2723.61,4049.251,4400.788,4400.788,optimistic,2100
EGY,EGY.19_1,378.253,1948.617,2619.869,2619.869,2619.869,optimistic,2100
EGY,EGY.20_1,842.346,4222.409,5847.934,6152.928,6312.919,optimistic,2100
EGY,EGY.21_1,2.5,10.746,17.878,22.371,26.334,optimistic,2100
EGY,EGY.22_1,98.422,524.116,636.1,674.815,707.055,optimistic,2100
EGY,EGY.23_1,1062.636,3937.66,8448.999,10449.794,12191.376,optimistic,2100
EGY,EGY.24_1,520.106,2509.977,3698.59,3968.12,4180.207,optimistic,2100
EGY,EGY.25_1,4.084,18.895,28.597,34.781,35.462,optimistic,2100
EGY,EGY.26_1,341.132,1283.769,2722.678,3305.908,3773.03,optimistic,2100
EGY,EGY.13_1,0,0,0,0,0,optimistic,2100
EGY,EGY.12_1,0,0,0,0,0,optimistic,2100
EGY,EGY.27_1,0,0,0,0,0,optimistic,2100
EGY,EGY.5_1,0,0,0,0,0,optimistic,2100
EGY,EGY.18_1,0,0,0,0,0,optimistic,2100
EGY,EGY.1_1,912.648,5191.727,5559.143,5679.524,5751.958,pessimistic,2100
EGY,EGY.2_1,114.982,653.362,704.345,715.722,715.722,pessimistic,2100
EGY,EGY.3_1,0,0,0,0,0,pessimistic,2100
EGY,EGY.4_1,281.825,1657.79,1657.795,1657.795,1657.795,pessimistic,2100
EGY,EGY.6_1,1135.46,6010.775,7396.816,7934.485,7982.02,pessimistic,2100
EGY,EGY.7_1,2564.713,15086.489,15086.631,15086.642,15086.645,pessimistic,2100
EGY,EGY.8_1,33.308,195.37,196.73,196.731,196.731,pessimistic,2100
EGY,EGY.9_1,388.331,2282.707,2286.576,2286.576,2286.576,pessimistic,2100
EGY,EGY.10_1,103.985,611.26,612.277,612.279,612.279,pessimistic,2100
EGY,EGY.11_1,62.974,370.435,370.435,370.435,370.435,pessimistic,2100
EGY,EGY.14_1,0,0,0,0,0,pessimistic,2100
EGY,EGY.15_1,385.52,2267.756,2267.78,2267.782,2267.783,pessimistic,2100
EGY,EGY.16_1,0,0,0,0,0,pessimistic,2100
EGY,EGY.17_1,748.085,4400.314,4400.759,4400.779,4400.785,pessimistic,2100
EGY,EGY.19_1,445.378,2619.869,2619.869,2619.869,2619.869,pessimistic,2100
EGY,EGY.20_1,1059.367,6176.574,6305.294,6314.101,6321.535,pessimistic,2100
EGY,EGY.21_1,4.226,20.921,28.043,32.463,36.323,pessimistic,2100
EGY,EGY.22_1,151.629,853.709,925.528,964.193,995.311,pessimistic,2100
EGY,EGY.23_1,1807.886,9034.903,11950.685,13709.709,15217.388,pessimistic,2100
EGY,EGY.24_1,718.647,4109.297,4355.964,4428.572,4490.711,pessimistic,2100
EGY,EGY.25_1,5.989,35.071,35.462,35.462,35.462,pessimistic,2100
EGY,EGY.26_1,571.017,2961.482,3756.158,4086.721,4288.857,pessimistic,2100
EGY,EGY.13_1,0,0,0,0,0,pessimistic,2100
EGY,EGY.12_1,0,0,0,0,0,pessimistic,2100
EGY,EGY.27_1,0,0,0,0,0,pessimistic,2100
EGY,EGY.5_1,0,0,0,0,0,pessimistic,2100
EGY,EGY.18_1,0,0,0,0,0,pessimistic,2100
ERI,ERI.6_1,1064.075,0,895.242,29428.814,43968.948,current,2020
ERI,ERI.5_1,3702.945,0,8075.945,99120.089,139750.56,current,2020
ERI,ERI.3_1,31.018,0,56.273,839.109,1198.441,current,2020
ERI,ERI.4_1,2138.644,0,3962.957,57845.501,82321.567,current,2020
ERI,ERI.1_1,978.218,0,700.349,27501.948,40016.471,current,2020
ERI,ERI.2_1,3337.807,0,2750.648,93854.253,135069.629,current,2020
ERI,ERI.6_1,2339.336,3007.948,18007.673,38487.631,54848.178,optimistic,2050
ERI,ERI.5_1,2178.092,92.907,14881.666,43754.492,69844.525,optimistic,2050
ERI,ERI.3_1,236.115,851.918,1863.264,2490.231,2658.774,optimistic,2050
ERI,ERI.4_1,1422.777,234.211,9892.394,24563.449,51239.14,optimistic,2050
ERI,ERI.1_1,15.81,0,0,354.997,871.013,optimistic,2050
ERI,ERI.2_1,12546.158,26847.857,108486.673,167939.701,216311.104,optimistic,2050
ERI,ERI.6_1,4493.271,12129.303,40057.846,52853.52,62095.636,pessimistic,2050
ERI,ERI.5_1,3186.171,1029.884,29591.617,55617.416,78716.975,pessimistic,2050
ERI,ERI.3_1,277.864,1258.279,1994.035,2320.15,2587.202,pessimistic,2050
ERI,ERI.4_1,3912.191,7707.34,32105.205,54539.315,76646.276,pessimistic,2050
ERI,ERI.1_1,883.46,211.903,8056.307,10864.745,32272.213,pessimistic,2050
ERI,ERI.2_1,23872.655,95610.183,179192.263,225530.821,263332.999,pessimistic,2050
ERI,ERI.6_1,3073.17,6648.243,25298.873,43428.608,52781.905,optimistic,2100
