,iso,time_horizon,scenario,PMD_1.0_med,PMD_10.0_med,PMD_25.0_med,PMD_50.0_med,PMD_100.0_med,PMD_250.0_med,PMD_1000.0_med,aed_med
1035,MAR,2020,medium,0.0,23.93494858,23.93494858,23.93494858,23.93494858,23.93494858,213.30683156,4.3779878839999995
1036,MAR,2020,optimistic,0.0,23.93494858,23.93494858,23.93494858,23.93494858,23.93494858,213.30683156,4.3779878839999995
1037,MAR,2020,pessimistic,0.0,23.93494858,23.93494858,23.93494858,23.93494858,23.93494858,213.30683156,4.3779878839999995
1038,MAR,2050,medium,23.93494858,23.93494858,23.93494858,86.45221794,224.73520035,224.73520035,245.96520775000002,32.40714375
1039,MAR,2050,optimistic,23.93494858,23.93494858,23.93494858,86.45221794,224.73520035,224.73520035,245.96520775000002,32.40714375
1040,MAR,2050,pessimistic,23.93494858,23.93494858,86.45221794,224.73520035,224.73520035,224.73520035,245.96520775000002,37.673494170000005
1041,MAR,2100,medium,224.73520035,439.43786649,1601.4098681,1601.4098681,2319.5569576,2322.1595448999997,2914.5099205,400.16229678
1042,MAR,2100,optimistic,224.73520035,224.73520035,245.96520775000002,439.43786649,499.07281299000005,1601.4098681,2319.5569576,279.552010653
1043,MAR,2100,pessimistic,1601.4098681,2879.1360729,2914.5099205,4190.0966690000005,4217.833597899999,10131.790334,10377.5977865,2182.78890055
1044,MDA,2020,medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1045,MDA,2020,optimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1046,MDA,2020,pessimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1047,MDA,2050,medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1048,MDA,2050,optimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1049,MDA,2050,pessimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1050,MDA,2100,medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1051,MDA,2100,optimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1052,MDA,2100,pessimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1053,MDG,2020,medium,24.15812861,4993.05427033,5275.498868229999,5292.82431641,5318.75266425,5351.15581204,8408.121534,923.3402681040001
1054,MDG,2020,optimistic,24.15812861,4993.05427033,5275.498868229999,5292.82431641,5318.75266425,5351.15581204,8408.121534,923.3402681040001
1055,MDG,2020,pessimistic,24.15812861,4993.05427033,5275.498868229999,5292.82431641,5318.75266425,5351.15581204,8408.121534,923.3402681040001
1056,MDG,2050,medium,5317.64812625,5479.317770649999,5762.95305257,5830.42148432,5900.82482776,7830.8805710999995,12384.5599795,6315.422784789
1057,MDG,2050,optimistic,5019.37527851,5475.502538749999,5503.11580535,5776.6179306700005,5859.694706109999,6725.3513844,11828.1781115,5999.909054269001
1058,MDG,2050,pessimistic,5317.64812625,5762.95305257,5842.36127302,5945.881249970001,7178.814939399999,8763.7700823,12688.412499200002,6366.087149520999
1059,MDG,2100,medium,10293.227048899997,12549.915373,12711.107361999999,12838.630083599997,18453.363154000002,20810.071164200002,31269.6454876,12612.479044402999
1060,MDG,2100,optimistic,7591.06406109,10140.447412499998,10350.822315399997,10893.451004999997,11463.1263644,12580.7180228,28087.178930200003,9430.052029948
1061,MDG,2100,pessimistic,18178.4119106,21985.8564779,23637.6737168,25424.9413572,26711.962851199998,31457.2050686,44669.0314365,22268.620812700003
1062,MDV,2020,medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1063,MDV,2020,optimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1064,MDV,2020,pessimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1065,MDV,2050,medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1066,MDV,2050,optimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1067,MDV,2050,pessimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1068,MDV,2100,medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1069,MDV,2100,optimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1070,MDV,2100,pessimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1071,MEX,2020,medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1072,MEX,2020,optimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1073,MEX,2020,pessimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1074,MEX,2050,medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1075,MEX,2050,optimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1076,MEX,2050,pessimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1077,MEX,2100,medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1078,MEX,2100,optimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1079,MEX,2100,pessimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1080,MHL,2020,medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1081,MHL,2020,optimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1082,MHL,2020,pessimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1083,MHL,2050,medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1084,MHL,2050,optimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1085,MHL,2050,pessimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1086,MHL,2100,medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1087,MHL,2100,optimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1088,MHL,2100,pessimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1089,MKD,2020,medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1090,MKD,2020,optimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1091,MKD,2020,pessimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1092,MKD,2050,medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1093,MKD,2050,optimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1094,MKD,2050,pessimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1095,MKD,2100,medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1096,MKD,2100,optimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1097,MKD,2100,pessimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1098,MLI,2020,medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1099,MLI,2020,optimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1100,MLI,2020,pessimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1101,MLI,2050,medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1102,MLI,2050,optimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1103,MLI,2050,pessimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1104,MLI,2100,medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1105,MLI,2100,optimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1106,MLI,2100,pessimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1107,MLT,2020,medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1108,MLT,2020,optimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1109,MLT,2020,pessimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1110,MLT,2050,medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1111,MLT,2050,optimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1112,MLT,2050,pessimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1113,MLT,2100,medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1114,MLT,2100,optimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1115,MLT,2100,pessimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1116,MMR,2020,medium,6870.399027789999,50049.19360851001,54728.899772920005,57380.54708891999,62621.937856920005,198403.29161371998,2220232.48505422,18852.150353859
1117,MMR,2020,optimistic,6605.9284407899995,50045.445908509995,54528.74021992001,57201.57251891999,62621.937856920005,194347.04291371998,2211382.1192542203,18550.643761959
1118,MMR,2020,pessimistic,6870.399027789999,50049.19360851001,54728.899772920005,57380.54708891999,62621.937856920005,198403.29161371998,2220232.48505422,18852.150353859
1119,MMR,2050,medium,50701.622543016,62338.15873092,72038.41257591998,88001.30550362,108438.27859462,299003.00657271995,2535904.30338839,66393.3001408
1120,MMR,2050,optimistic,50015.23538379,61214.310057919996,70268.15933691998,76198.82109162,107369.73510362,276775.34718971996,2518134.07973539,65170.301996872
1121,MMR,2050,pessimistic,53300.658637509994,67863.32966492,75669.16064962,104814.66422261999,140127.49551662,319736.08714372,2589680.3688183897,70479.95099409002
1122,MMR,2100,medium,182589.12831581998,267875.11339292,303654.35129872,355910.75267072,407583.88708572,733715.0401657199,3357512.8334492994,239009.24067231998
1123,MMR,2100,optimistic,106711.26076762,205469.55417072,219385.91101372,246377.04419892,296911.34522372,572373.58699672,3136525.8323627003,149356.32717856998
1124,MMR,2100,pessimistic,373893.29269272,515766.13123172004,551735.6638707201,587203.2950807201,659062.05148672,1157376.04251972,3912857.4008091004,474416.38027494
1125,MNE,2020,medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1126,MNE,2020,optimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1127,MNE,2020,pessimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1128,MNE,2050,medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1129,MNE,2050,optimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1130,MNE,2050,pessimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1131,MNE,2100,medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1132,MNE,2100,optimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1133,MNE,2100,pessimistic,0.0,0.0,2.824311082,2.824311082,2.824311082,2.824311082,9.400225154,0.218399245
1134,MNG,2020,medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1135,MNG,2020,optimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1136,MNG,2020,pessimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1137,MNG,2050,medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1138,MNG,2050,optimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1139,MNG,2050,pessimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1140,MNG,2100,medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1141,MNG,2100,optimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1142,MNG,2100,pessimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1143,MNP,2020,medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1144,MNP,2020,optimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1145,MNP,2020,pessimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1146,MNP,2050,medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1147,MNP,2050,optimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1148,MNP,2050,pessimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1149,MNP,2100,medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1150,MNP,2100,optimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1151,MNP,2100,pessimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1152,MOZ,2020,medium,239.43816148,4519.170338950999,13911.615960551,25763.458476751,42272.589153591,68444.473998891,223243.51708899098,2682.8363075450006
1153,MOZ,2020,optimistic,239.43816148,4511.212353951,13247.266480551,25646.656306750996,41668.722543591,68301.717681091,221295.521603991,2644.572800005
1154,MOZ,2020,pessimistic,239.43816148,4519.170338950999,13911.615960551,25763.458476751,42272.589153591,68444.473998891,223243.51708899098,2682.8363075450006
1155,MOZ,2050,medium,4211.828225891,50843.468449861,67682.337184971,87867.05946987099,96615.838107741,118989.08538174101,265437.218311541,15468.361686575
1156,MOZ,2050,optimistic,2518.4736362510002,49921.121036861,55902.407745861,79246.272974971,91573.564156871,117638.897719741,258667.69417504102,12976.566433549
1157,MOZ,2050,pessimistic,6178.180543691,57270.662543971,86712.94247917099,93546.710278741,112546.519810441,123745.414399441,267308.642059041,19132.454201536
1158,MOZ,2100,medium,122800.941214441,186660.53963751,213433.15774741,229756.55539939,240989.56967748998,254833.16917538998,362163.95003839,158390.84493842698
1159,MOZ,2100,optimistic,69849.23997084101,131916.929186441,157371.684994941,169851.88250667098,180325.97497671,221417.09224831001,330722.98603011,95752.489039062
1160,MOZ,2100,pessimistic,199588.45501568,270495.863346,280821.3426116,297586.5329402,303411.8558387,331398.4189136,443460.47770660004,248625.7983922
1161,MRT,2020,medium,0.0,1.298583858,1.298583858,1.298583858,1.298583858,1.298583858,1.298583858,0.227252175
1162,MRT,2020,optimistic,0.0,1.298583858,1.298583858,1.298583858,1.298583858,1.298583858,1.298583858,0.227252175
1163,MRT,2020,pessimistic,0.0,1.298583858,1.298583858,1.298583858,1.298583858,1.298583858,1.298583858,0.227252175
1164,MRT,2050,medium,1.298583858,1.298583858,1.298583858,5.6893815660000016,5.6893815660000016,5.6893815660000016,5.6893815660000016,1.679513953
1165,MRT,2050,optimistic,1.298583858,1.298583858,1.298583858,1.298583858,5.6893815660000016,5.6893815660000016,5.6893815660000016,1.591697998
1166,MRT,2050,pessimistic,1.298583858,5.6893815660000016,5.6893815660000016,5.6893815660000016,5.6893815660000016,5.6893815660000016,205.702692466,2.494238943
1167,MRT,2100,medium,2095.93394532,2367.67676932,3552.98320032,3685.41853232,3685.41853232,3778.81572632,3788.2306558299997,2604.28699971
1168,MRT,2100,optimistic,654.36245121,836.0412338499998,836.0412338499998,1958.77757632,1958.77757632,2095.93394532,2095.93394532,840.65122097
1169,MRT,2100,pessimistic,4195.36216327,4518.311213200001,5039.821636054001,5039.821636054001,5109.613571104001,5326.325885103999,5363.1776820039995,5027.347199278998
1170,MSR,2020,medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1171,MSR,2020,optimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1172,MSR,2020,pessimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1173,MSR,2050,medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1174,MSR,2050,optimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1175,MSR,2050,pessimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1176,MSR,2100,medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1177,MSR,2100,optimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1178,MSR,2100,pessimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1179,MUS,2020,medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1180,MUS,2020,optimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1181,MUS,2020,pessimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1182,MUS,2050,medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1183,MUS,2050,optimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1184,MUS,2050,pessimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1185,MUS,2100,medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1186,MUS,2100,optimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1187,MUS,2100,pessimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1188,MWI,2020,medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1189,MWI,2020,optimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1190,MWI,2020,pessimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1191,MWI,2050,medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1192,MWI,2050,optimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1193,MWI,2050,pessimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1194,MWI,2100,medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1195,MWI,2100,optimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1196,MWI,2100,pessimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1197,MYS,2020,medium,6393.9072664,8313.2232069,9007.075502200001,9978.08917281,10075.82675721,10632.219204240002,11356.808330240001,7939.718342497
1198,MYS,2020,optimistic,6393.9072664,8313.2232069,9007.075502200001,9289.41011061,10036.57642121,10632.219204240002,11356.808330240001,7925.552258247
1199,MYS,2020,pessimistic,6393.9072664,8313.2232069,9007.075502200001,9978.08917281,10075.82675721,10632.219204240002,11356.808330240001,7939.718342497
1200,MYS,2050,medium,8601.77124991,10879.39174364,11359.62719764,11747.60205478,12253.513493780003,13571.945254580001,14287.053096579999,10570.157523106998
1201,MYS,2050,optimistic,7802.96914091,10741.31361624,11099.14712264,11360.841485879999,12253.513493780003,13056.459318180003,14259.33112458,9737.303521007
1202,MYS,2050,pessimistic,9859.23898684,11070.75576888,11415.650331780002,12947.545428580002,13571.945254580001,13777.577781180002,14539.64597618,11887.260895687
1203,MYS,2100,medium,16801.301140500003,21756.1598964,23447.441705100002,23738.041767300005,28086.9642943,29378.7762773,29890.390975500002,20817.850771767
1204,MYS,2100,optimistic,12943.57029418,16437.17195848,17276.292730299996,17752.1010398,18452.1097188,21565.8118854,22273.5156824,15926.439080797
1205,MYS,2100,pessimistic,28245.6961361,33329.70489359999,35640.8641286,41652.26676299999,46596.3025613,47380.992861299994,54092.246353300005,34546.92576870401
1206,NAM,2020,medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1207,NAM,2020,optimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1208,NAM,2020,pessimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1209,NAM,2050,medium,0.0,5.14590261,5.14590261,5.14590261,5.14590261,5.14590261,5.14590261,0.900532957
1210,NAM,2050,optimistic,0.0,5.14590261,5.14590261,5.14590261,5.14590261,5.14590261,5.14590261,0.900532957
1211,NAM,2050,pessimistic,0.0,5.14590261,5.14590261,5.14590261,5.14590261,5.14590261,5.14590261,0.900532957
1212,NAM,2100,medium,5.14590261,5.14590261,5.14590261,5.14590261,5.14590261,5.14590261,5.14590261,6.0464355670000005
1213,NAM,2100,optimistic,5.14590261,5.14590261,5.14590261,5.14590261,5.14590261,5.14590261,5.14590261,6.0464355670000005
1214,NAM,2100,pessimistic,23.17651898,24.305459317,24.305459317,24.305459317,24.305459317,24.305459317,24.305459317,27.429974366
1215,NCL,2020,medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1216,NCL,2020,optimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1217,NCL,2020,pessimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1218,NCL,2050,medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1219,NCL,2050,optimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1220,NCL,2050,pessimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1221,NCL,2100,medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1222,NCL,2100,optimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1223,NCL,2100,pessimistic,0.0,0.0,0.0,0.0,0.0,0.0,397.5513911000001,0.397551391
1224,NER,2020,medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1225,NER,2020,optimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1226,NER,2020,pessimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1227,NER,2050,medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1228,NER,2050,optimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1229,NER,2050,pessimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1230,NER,2100,medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1231,NER,2100,optimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1232,NER,2100,pessimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1233,NFK,2020,medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1234,NFK,2020,optimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1235,NFK,2020,pessimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1236,NFK,2050,medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1237,NFK,2050,optimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1238,NFK,2050,pessimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1239,NFK,2100,medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1240,NFK,2100,optimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1241,NFK,2100,pessimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1242,NGA,2020,medium,3349.46997448,3733.78043488,3734.9280468800002,3734.9280468800002,3734.9280468800002,3762.81520688,3797.9281908800003,4003.14217047
1243,NGA,2020,optimistic,3349.46997448,3733.78043488,3734.9280468800002,3734.9280468800002,3734.9280468800002,3762.81520688,3797.9281908800003,4003.14217047
1244,NGA,2020,pessimistic,3349.46997448,3734.9280468800002,3734.9280468800002,3734.9280468800002,3734.9280468800002,3762.81520688,3797.9281908800003,4003.2569314700004
1245,NGA,2050,medium,4044.6584051,13133.098513699999,13141.4488907,13183.4290557,13211.1152817,13211.1152817,13217.7565724,6345.4681641
1246,NGA,2050,optimistic,4013.0680109000004,4178.4829690999995,13133.098513699999,13135.3479816,13136.3617167,13183.4290557,13211.1152817,5416.2556571
1247,NGA,2050,pessimistic,4178.4829690999995,13211.1152817,13211.1152817,13217.7565724,13528.5150724,13528.5150724,13528.5150724,6495.3219668
1248,NGA,2100,medium,17546.0103419,30354.7383261,30970.8630711,31321.6984211,31409.446241100002,32991.1749431,34624.392604544,22927.436230619
1249,NGA,2100,optimistic,15652.899315999999,15951.015941,16061.071952999999,16107.759088699999,16617.2305268,16647.759628800002,16673.5223999,18462.035840202
1250,NGA,2100,pessimistic,55311.6752051,73710.09191300001,76807.76925,89905.7240252,93771.3289782,98151.6328889,113277.9335639,68996.70740591
1251,NIC,2020,medium,0.0,0.0,0.0,135.00666619999998,377.3077857,1794.25942,8090.1586724,21.740407539
1252,NIC,2020,optimistic,0.0,0.0,0.0,135.00666619999998,377.3077857,1794.25942,8185.1823984,21.835431259
1253,NIC,2020,pessimistic,0.0,0.0,0.0,135.00666619999998,377.3077857,1794.25942,8185.1823984,21.835431259
1254,NIC,2050,medium,0.0,0.0,48.33518195,248.7450373,697.3292248,2955.019684,10660.660180800001,36.362339191000004
1255,NIC,2050,optimistic,0.0,0.0,48.33518195,248.7450373,697.3292248,2684.890819,10651.147220800001,35.272310771
1256,NIC,2050,pessimistic,0.0,0.0,48.33518195,250.9408639,697.3292248,3083.190664,10994.5627631,37.252842223
1257,NIC,2100,medium,135.00666619999998,248.7450373,374.7396588,695.6218708,1601.741228,6984.378831,16921.64036,249.65976167
1258,NIC,2100,optimistic,48.33518195,135.00666619999998,248.7450373,578.5256895,1425.556962,5376.986857,15635.8843944,134.75556530400002
1259,NIC,2100,pessimistic,374.7396588,374.7396588,618.31310203,1464.76169953,3811.17333353,10331.48379434,24525.887077530002,570.2049384119999
1260,NLD,2020,medium,6150791.75167997,6619656.3171660295,6732934.767117031,6823142.58612763,6937902.02188709,7485752.56282532,8631216.04026,7326490.87288828
1261,NLD,2020,optimistic,6151531.790579969,6619864.3341660295,6734106.311227031,6824265.83042763,6938612.01231109,7495474.40123453,8649356.576750001,7327385.16805684
1262,NLD,2020,pessimistic,6150791.75167997,6619656.3171660295,6732934.767117031,6823142.58612763,6937902.02188709,7485752.56282532,8631216.04026,7326490.87288828
1263,NLD,2050,medium,6314275.43168901,6761140.38531763,6923643.83532779,7318854.7011666,8272708.925386999,9639898.257550001,10800259.613571,7545799.259333869
1264,NLD,2050,optimistic,6296806.975069011,6741737.585730631,6909758.235188091,7248780.16624409,7858975.712199001,9301651.897962,10666763.257858,7518809.79447805
1265,NLD,2050,pessimistic,6334371.34812741,6782305.987047631,6957454.808194091,7418890.87977589,8605338.400734,9935713.295877,10960936.818429999,7576035.130074509
1266,NLD,2100,medium,6634138.088106029,8524885.773546,10360829.154624,11091850.616727002,11597481.13589,12051458.765940998,12465090.906252831,8299542.581308542
1267,NLD,2100,optimistic,6515810.05280603,7167187.99220709,8874355.762467999,10099706.427807001,10836221.214221999,11461919.55103,12024071.602161001,7955731.172796899
1268,NLD,2100,pessimistic,6822361.675957631,10836759.297144998,11722967.56456,12126569.450801,12421897.44939583,12716985.24468683,13012241.12525283,8805586.853989627
1269,NOR,2020,medium,608.125788277,669.190079017,752.2929175899999,764.4487800929999,776.542509172,869.8494304819999,1203.308073828,732.8736193499999
1270,NOR,2020,optimistic,608.125788277,669.190079017,752.2929175899999,764.4487800929999,776.542509172,869.8494304819999,1203.308073828,732.8736193499999
1271,NOR,2020,pessimistic,608.125788277,669.190079017,752.2929175899999,764.4487800929999,776.542509172,869.8494304819999,1203.308073828,732.8736193499999
1272,NOR,2050,medium,608.125788277,756.47576051,869.376553308,1011.936972032,1154.0266836419999,1244.720861528,1333.6289135279999,756.639945032
1273,NOR,2050,optimistic,608.125788277,752.2929175899999,838.070762213,965.9029441319999,1052.351896532,1182.139254528,1278.035553038,752.7260808569999
1274,NOR,2050,pessimistic,618.692030837,824.22570089,952.7741494919999,1057.5633375319999,1159.238124642,1276.312562828,1342.125786975,778.416590864
1275,NOR,2100,medium,775.07555473,1225.54777487,1276.4950498079997,1674.028319638,1678.184923818,1750.7079883780002,2468.819845978,1008.4242016009999
1276,NOR,2100,optimistic,670.834353897,1032.74315239,1223.754815709,1223.754815709,1235.1506810259998,1640.031983626,1705.709838366,868.151302594
1277,NOR,2100,pessimistic,1105.2166466499998,1689.160584078,2275.7327942680004,2487.409913518,2670.249794628,2703.417338028,3682.492900528,1456.108875381
1278,OMN,2020,medium,0.0,0.0,0.0,0.0,0.0,0.0,106.8671748,0.106867175
1279,OMN,2020,optimistic,0.0,0.0,0.0,0.0,0.0,0.0,106.8671748,0.106867175
1280,OMN,2020,pessimistic,0.0,0.0,0.0,0.0,0.0,0.0,106.8671748,0.106867175
